GeneID,GeneSymbol,Gene_AltReads_N2,Gene_AltReads_PRDE1,Gene_TotalReads_N2,Gene_TotalReads_PRDE1,Rate_N2,Rate_PRDE1,Log2FC
WBGene00012608,hphd-1,1642,549,725046,233162,0.0022646838959183278,0.00235458608178005,0.056163774109673055
WBGene00019883,met-2,1689,1322,561415,422649,0.0030084696703864345,0.0031278909922891097,0.056160422829644056
WBGene00010962,ctc-3,5021,11577,1824760,4047080,0.002751594730265898,0.0028605809620763614,0.05604017930141164
WBGene00010232,F58B3.6,519,431,188828,150839,0.002748533056538225,0.002857351215534444,0.05601654742299056
WBGene00004317,rbg-1,84,62,27020,19185,0.0031088082901554403,0.0032316914255929113,0.055927797331006335
WBGene00003581,ndx-4,52,87,18375,29574,0.0028299319727891157,0.0029417731791438425,0.05591864081370093
WBGene00011776,hpo-5,194,169,102757,86113,0.0018879492394678708,0.0019625375959495084,0.05590031563649168
WBGene00004882,smg-4,308,303,131422,124376,0.0023435954406415974,0.0024361613172959413,0.055886120166849504
WBGene00007010,alx-1,623,610,313168,294984,0.001989347570633015,0.002067908767933176,0.055877178246608795
WBGene00007012,mdt-4,157,129,86819,68636,0.0018083599212154022,0.001879480156186258,0.05565183469483405
WBGene00001941,his-67,6186,7502,1822539,2126638,0.003394166050767638,0.003527633758072601,0.05564364012909738
WBGene00012213,W02D9.7,115,222,49999,92869,0.0023000460009200184,0.0023904639869062874,0.055627955834619575
WBGene00001491,frm-4,386,327,171655,139918,0.0022486965133552764,0.002337083148701382,0.055620096725232195
WBGene00004094,ppw-2,896,580,370539,230809,0.0024180990395073123,0.002512900276852289,0.05548008463998556
WBGene00006754,unc-15,5135,6920,2283207,2961044,0.00224902954484635,0.002337013566836562,0.055363495776692265
WBGene00012497,ragc-1,337,291,171149,142225,0.0019690445167660927,0.002046053788011953,0.05534834359799882
WBGene00004434,rpl-22,480,516,270859,280215,0.00177213974798696,0.0018414431775600878,0.055344502972996104
WBGene00013260,rsr-2,1453,1447,544376,521736,0.0026691110555939275,0.0027734333072665105,0.0553136994387282
WBGene00014091,ZK822.4,140,168,58856,67971,0.002378686964795433,0.0024716423180474027,0.05530455417783529
WBGene00003119,mac-1,750,742,235159,223905,0.003189331473598714,0.003313905450972511,0.05527839405462174
WBGene00011741,T12G3.6,620,496,294168,226489,0.0021076391721737238,0.0021899518298901933,0.055271237977860384
WBGene00012584,ceh-100,1382,1239,520833,449415,0.002653441698202687,0.0027569173258569475,0.05519115461386993
WBGene00000693,col-119,10813,14995,5002393,6676741,0.002161565474763778,0.002245856174441992,0.05518900315027877
WBGene00007143,B0334.3,422,504,206046,236852,0.002048086349650078,0.002127911100602908,0.05516133722118298
WBGene00022351,Y82E9BR.19,170,142,75195,60457,0.0022607886162643795,0.0023487768165803796,0.05508352694547106
WBGene00006588,tnt-3,1448,1386,494754,455852,0.0029267070099483782,0.003040460500337829,0.055011521052872825
WBGene00017402,F12E12.1,151,154,50666,49742,0.002980302372399637,0.0030959752321981426,0.05493522041113903
WBGene00003829,nud-1,966,994,370665,367159,0.0026061268261098297,0.0027072739603278143,0.05493359347401885
WBGene00012718,dhhc-8,708,605,209582,172416,0.003378152703953584,0.003508955085374907,0.05480693704209465
WBGene00012015,T25B9.9,615,576,297830,268552,0.0020649363730987475,0.002144836009413447,0.054770017327620185
WBGene00007332,C05C10.5,1619,1307,645216,501515,0.002509237216684025,0.0026061035063756816,0.05464551864406921
WBGene00008904,F17A2.13,8,12,3489,5039,0.002292920607623961,0.0023814248858900575,0.054638641945777965
WBGene00007492,C09G9.1,191,148,91332,68142,0.002091271405421977,0.0021719350767514896,0.05460067171102454
WBGene00001875,his-1,656,373,263101,144046,0.0024933390599047515,0.0025894505921719452,0.05456694858867949
WBGene00021888,manf-1,508,480,215392,195984,0.0023584905660377358,0.0024491795248591723,0.054434697225410764
WBGene00004302,ran-1,794,700,530163,450122,0.0014976526087259955,0.0015551339414647584,0.05433582383958606
WBGene00017855,F27C1.6,1126,1007,386558,332936,0.002912887587373693,0.003024605329552827,0.05429687548250468
WBGene00000609,col-20,6574,10393,2795855,4256825,0.0023513379628056536,0.0024414910173662296,0.05428055455979612
WBGene00001872,him-14,602,432,276733,191255,0.002175382046955007,0.002258764476745706,0.05426505402536022
WBGene00003130,map-2,707,814,302942,335934,0.002333780063510507,0.00242309501271083,0.05418236863193173
WBGene00010159,F56G4.4,950,881,283044,252811,0.00335636862113311,0.0034848167207914213,0.054181609621077834
WBGene00004248,pus-1,117,118,62719,60924,0.0018654634161896714,0.0019368393408180683,0.05417022099377957
WBGene00013606,cand-1,1720,1592,651454,580805,0.0026402478148879276,0.0027410232349928117,0.054041209626792874
WBGene00009319,mccc-1,1094,1083,426390,406604,0.0025657262130913015,0.0026635251989650865,0.053969700322101376
WBGene00001169,eef-1A.2,2035,2642,701964,877888,0.002899009065991988,0.003009495516512357,0.05396182233472785
WBGene00015515,spdl-1,244,228,94579,85136,0.002579853878768014,0.002678068032324751,0.05390325598242138
WBGene00022681,ZK185.1,55,50,17361,15204,0.003168020275329762,0.0032886082609839516,0.05389559587951519
WBGene00019162,eif-1.A,2179,1960,738263,639841,0.002951522695841455,0.00306326102891187,0.053608872709947165
WBGene00013703,rbm-12,632,485,248164,183498,0.0025467029867345787,0.002643080578534916,0.05358969568254787
WBGene00007712,mrpl-34,99,83,54564,44079,0.0018143831097426875,0.0018829828262891626,0.05354072666209636
WBGene00019838,R02F2.9,237,235,85416,81613,0.002774655802191627,0.002879443225956649,0.05348106133623016
WBGene00019503,tbce-1,312,218,128884,86778,0.002420781477918128,0.002512157459263869,0.053454039357606134
WBGene00009254,capg-1,779,680,394138,331539,0.0019764650959816104,0.002051040752370008,0.053433679532694255
WBGene00001564,icl-1,3474,2664,1427221,1054699,0.00243410095563336,0.002525839125665237,0.05337374888719727
WBGene00012360,tat-3,1420,1146,526363,409387,0.0026977580111064037,0.0027993072569475826,0.05330890403314869
WBGene00198814,F31C3.15,562538,605852,324842856,337195481,0.0017317234767816473,0.0017967381953140707,0.05317162992362109
WBGene00015915,C17G10.1,636,471,194525,138853,0.0032695026346227993,0.003392076512570848,0.05309752624321801
WBGene00017986,F32D1.7,292,220,138152,100327,0.0021136139903873996,0.0021928294477060015,0.05308168630489625
WBGene00007089,B0001.4,238,224,106320,96452,0.002238525206922498,0.0023223987060921494,0.053067109483705306
WBGene00015676,mct-6,289,268,123548,110435,0.0023391718198594877,0.0024267668764431567,0.053037688631528926
WBGene00011240,mask-1,3710,3050,1437608,1139211,0.0025806756779316754,0.0026772915640737318,0.05302541625352024
WBGene00004622,rrn-3.1,11506373,12274269,6118482858,6291340773,0.0018805925042276223,0.00195097824817826,0.05301042049139215
WBGene00001931,his-57,7182,7562,4424816,4491248,0.0016231183398360519,0.0016837190909965336,0.052883272459549595
WBGene00000812,csk-1,348,369,134402,137395,0.0025892471838216695,0.0026856872520834092,0.05275861346359338
WBGene00017801,F26A1.1,366,312,150598,123787,0.0024303111595107506,0.0025204585295709567,0.05254517919932023
WBGene00013307,Y57G11C.9,1382,1049,531337,388887,0.00260098581502888,0.0026974416732881276,0.05253323340241697
WBGene00022586,ZC308.4,325,235,130905,91271,0.0024827164737786945,0.002574749920566226,0.05251279835972676
WBGene00001102,dsh-2,661,492,263413,189061,0.0025093674192238043,0.00260233469620916,0.05248280024294603
WBGene00013200,Y54E5A.5,115,106,55011,48896,0.0020904909927105487,0.002167866492146597,0.05243408392794572
WBGene00022792,ZK686.2,938,695,294101,210149,0.0031893805189373717,0.003307177288495306,0.052324153368805575
WBGene00003144,max-2,1000,889,336106,288161,0.0029752518550695316,0.00308508090963038,0.05229652840556806
WBGene00004487,rps-18,1874,2012,1117058,1156624,0.0016776210366874415,0.0017395454356817772,0.05229350414055187
WBGene00022130,Y71F9B.9,14,35,4391,10587,0.0031883397859257573,0.0033059412487012373,0.05225569851302338
WBGene00013240,Y56A3A.28,326,335,127315,126177,0.002560578093704591,0.0026550005151493535,0.05224258121154786
WBGene00013202,Y54E5A.7,260,242,120764,108406,0.002152959491239111,0.0022323487629835985,0.05224126415049462
WBGene00007024,plin-1,925,827,522071,450206,0.0017717896607932638,0.0018369368689000146,0.052094701802431975
WBGene00004919,snr-6,566,568,186359,180390,0.0030371487290659425,0.003148733300072066,0.05205400640174715
WBGene00006715,ubc-20,182,191,96352,97534,0.0018889073397542345,0.001958291467590789,0.0520435761932542
WBGene00020683,ribo-1,2605,2314,1147797,983465,0.002269565088600162,0.002352905288952835,0.05202738544624825
WBGene00000813,csn-1,694,585,200502,163026,0.0034613121066124027,0.0035883846748371423,0.05201552023362119
WBGene00013156,Y53F4B.9,1263,991,444983,336791,0.0028383106770371,0.0029424776790353663,0.0519989581705235
WBGene00016995,acly-1,1290,1568,482340,565536,0.0026744619977609155,0.002772590957958468,0.0519860862538082
WBGene00011156,rbm-3.2,5267,4974,2843622,2590469,0.0018522152381715996,0.001920115623850353,0.05194143063041291
WBGene00001243,elo-5,283,260,169472,150194,0.0016698923716012084,0.0017310944511764784,0.05192932182626355
WBGene00006497,tag-151,613,531,280421,234333,0.002185998908783579,0.002266006068287437,0.05185904381278982
WBGene00017245,srpa-72,1502,1379,574682,509024,0.0026136193581841782,0.0027091060539385175,0.051767826651797647
WBGene00044080,D1086.10,452,640,260797,356272,0.0017331487708831007,0.001796380293708178,0.051697302366994366
WBGene00013394,ule-5,1791,2045,671453,739713,0.002667349762380986,0.0027645857244634068,0.05165629356690067
WBGene00019823,fnta-1,231,198,115709,95691,0.001996387489305067,0.0020691601091011695,0.05165351541929186
WBGene00018890,F55F8.2,699,593,288260,235952,0.002424894192742663,0.0025132230284125585,0.051616906068036296
WBGene00019820,cogc-8,689,584,251309,205526,0.002741644748098954,0.0028414896412132773,0.05160581169476437
WBGene00020441,bcas-2,257,237,104335,92846,0.002463219437389179,0.002552614005988411,0.051430239913358516
WBGene00017262,F08F3.4,206,261,74701,91337,0.0027576605400195446,0.002857549514435552,0.05133362085503937
WBGene00019971,ergo-1,2001,1643,859204,680840,0.0023288997723474284,0.002413195464426297,0.05129622358455691
WBGene00014113,hpo-40,572,371,239907,150196,0.002384257233011125,0.002470105728514741,0.05103290130468939
WBGene00018586,ubxn-3,1302,1131,566864,475322,0.002296847215557876,0.002379439621982572,0.05096695374986892
WBGene00016624,hrpl-1,297,249,111886,90551,0.002654487603453515,0.002749831586619695,0.05090985947115455
WBGene00000802,crt-1,6431,5959,2376428,2125672,0.0027061623579590884,0.002803348776292862,0.05090284990149762
WBGene00014454,MTCE.7,45163,51563,29392725,32394768,0.0015365366770178676,0.0015917076485931307,0.05089317381600888
WBGene00003989,pfn-1,685,543,252682,193362,0.0027109172794263143,0.0028082043007416142,0.05086680587714976
WBGene00012121,T28C6.7,1585,3087,591032,1111332,0.0026817498883309194,0.0027777477837405925,0.05074091874233895
WBGene00000377,cct-1,1684,1651,663122,627679,0.0025395025349784807,0.002630325373319802,0.05069535898865411
WBGene00004955,spd-5,3397,2714,1415571,1091999,0.002399738338804624,0.002485350261309763,0.05057207893548194
WBGene00007178,B0457.2,9,30,2836,9128,0.003173483779971791,0.003286590709903593,0.05052433511704076
WBGene00006920,vha-11,1185,1334,511042,555506,0.0023187918018479892,0.0024014142061471884,0.050510977168744385
WBGene00001649,gob-1,105,165,38483,58393,0.002728477509549671,0.002825681160413063,0.05050253456269616
WBGene00011917,T22C1.6,748,748,270240,260955,0.002767910005920663,0.002866394589105401,0.05044018842668156
WBGene00021697,gcn-1,2684,2570,1013847,937438,0.002647342251838788,0.0027415146388347815,0.05042845682156195
WBGene00013443,such-1,498,406,194558,153171,0.002559648022697602,0.0026506322998478826,0.050391112201896016
WBGene00000387,cdc-25.2,153,95,62382,37405,0.00245263056650957,0.0025397674107739605,0.05036644176987459
WBGene00010130,vha-14,768,874,289563,318225,0.00265227256244755,0.0027464844056877993,0.05035705784949644
WBGene00020082,gcp-2.1,186,233,69587,84188,0.0026729130441030652,0.002767615337102675,0.0502305366556768
WBGene00002201,kin-18,2556,2032,944729,725397,0.002705537778558719,0.002801224708676766,0.050142331765375685
WBGene00002068,ify-1,1171,1162,406732,389833,0.0028790456615166746,0.002980763557728566,0.05009127122142571
WBGene00003002,lin-13,2138,1789,884752,715077,0.0024164963741251785,0.002501828474416042,0.0500660515433167
WBGene00045152,C06A1.9,19,26,9710,12835,0.001956745623069001,0.0020257109466303076,0.049972109541280556
WBGene00017078,D2096.11,294,235,92601,71500,0.003174911718016004,0.003286713286713287,0.049929133099049054
WBGene00021938,Y55F3BR.1,440,429,157867,148686,0.0027871562771193473,0.0028852750090795367,0.04991493817200239
WBGene00022150,Y71G12B.10,168,178,72885,74602,0.0023050010290183165,0.002385995013538511,0.04982363325071361
WBGene00022830,ZK973.1,2162,1741,872826,679023,0.0024770114547458485,0.0025639779506732466,0.049783315099698154
WBGene00016073,C24H12.4,518,594,224126,248292,0.002311199950028109,0.0023923444976076554,0.0497830747594442
WBGene00004789,sgk-1,15,20,8705,11213,0.0017231476163124641,0.0017836439846606617,0.04978138433069102
WBGene00009915,F52A8.1,134,149,69624,74795,0.0019246236929794324,0.0019921117721772848,0.04972220131876533
WBGene00006921,vha-12,1858,2068,743838,799886,0.0024978557158951277,0.0025853684149991373,0.049679734542484
WBGene00001080,dpy-21,1588,1166,534963,379519,0.002968429592326946,0.003072309950226471,0.049623875326020965
WBGene00013340,tcc-1,4310,3876,1630390,1416643,0.0026435392758787776,0.002736045708057711,0.04962157047525292
WBGene00020230,nep-2,32,43,15659,20331,0.0020435532281754903,0.0021149968029118096,0.049575660983424065
WBGene00006478,tag-131,124,146,55340,62965,0.002240693892302132,0.002318748511077583,0.04940078379401055
WBGene00022372,Y92H12BR.7,168,161,73885,68425,0.0022738038844149692,0.002352941176470588,0.04935742648829785
WBGene00020346,rbm-5,979,792,384576,300655,0.002545660675653187,0.0026342485573165255,0.04935135130583204
WBGene00007287,gck-4,418,293,145110,98296,0.0028805733581420993,0.002980792707739888,0.049340051275134265
WBGene00019628,pup-2,936,757,524340,409813,0.0017851012701682115,0.0018471839595132415,0.04932162849814853
WBGene00006789,unc-54,13564,17298,5699722,7024735,0.0023797651885477922,0.0024624416437061328,0.04927030537188043
WBGene00015608,math-3,42,48,12064,13325,0.0034814323607427057,0.003602251407129456,0.04921787867715962
WBGene00006376,syp-2,211,198,83219,75473,0.0025354786767444936,0.0026234547454056416,0.04920976224726264
WBGene00006439,ant-1.1,9627,10169,3005939,3068816,0.003202659801146996,0.0033136558203554728,0.04915320423717818
WBGene00015017,B0205.1,497,398,198463,153607,0.00250424512377622,0.0025910277526414813,0.04914868345357603
WBGene00020962,W02H5.8,212,258,60101,70696,0.0035273955508227815,0.0036494285390969786,0.04906720726220263
WBGene00000894,dab-1,1127,881,537490,406135,0.0020967831959664367,0.0021692294434116736,0.04900496082161703
WBGene00017827,F26F4.5,124,100,66209,51616,0.0018728571644338382,0.0019373837569745815,0.048868876270832626
WBGene00010537,mys-2,357,309,140088,117218,0.0025483981497344526,0.002636113907420362,0.048822015971362674
WBGene00008000,slc-17.2,665,679,308727,304739,0.002154006614257904,0.0022281362083619097,0.048814748933685016
WBGene00022077,vamp-7,112,95,45543,37347,0.0024592143688382407,0.002543711676975393,0.04873765457587975
WBGene00004239,puf-3,896,776,483692,405018,0.0018524184811822399,0.001915964228750327,0.048660570375068594
WBGene00013674,Y105E8A.14,348,327,115206,104664,0.003020676006457997,0.003124283421233662,0.048653883473629686
WBGene00019715,M01G5.1,612,529,263879,220529,0.002319244805384286,0.0023987774850473182,0.04864422668720276
WBGene00021209,hgap-1,253,231,96265,84981,0.0026281618449072873,0.0027182546686906487,0.048626505060894436
WBGene00001922,his-48,1485,1642,1300600,1390473,0.001141780716592342,0.001180893120542434,0.048592794063803096
WBGene00011605,sftb-1,1779,1591,739339,639317,0.002406203378964183,0.0024885932956577096,0.04857188543503319
WBGene00003408,mrp-2,103,100,30644,28767,0.0033611800026106253,0.0034762053742135087,0.048545513156662556
WBGene00003210,mel-28,5039,4088,1696870,1331080,0.0029695851774148873,0.003071190311626649,0.04853649974855585
WBGene00017274,F08F8.9,947,803,346924,284457,0.0027297044885911614,0.0028229222694467,0.048444627201490995
WBGene00006964,xrn-2,1048,957,357941,316076,0.0029278568255662247,0.0030277528189422797,0.048402424280982646
WBGene00001607,gln-6,2712,2225,1055192,837155,0.002570148371102131,0.00265781127748147,0.04838702056926435
WBGene00002035,hum-1,1245,1066,465660,385562,0.0026736245329210154,0.0027647952858424847,0.04837578612322091
WBGene00001574,gei-17,614,485,287794,219837,0.002133470468460079,0.002206180033388374,0.04834838473349011
WBGene00004278,rab-19,134,121,42048,36718,0.0031868340943683408,0.0032953864589574597,0.04832374913925568
WBGene00017313,cpsf-2,592,486,252483,200453,0.002344712317264925,0.0024245084882740593,0.0482813814569071
